,Category,Guidelines,Priority,Count,Line,Description,Detail,Help,URL,Target URL,Reference,Source,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Index,Status,Date_Found,Date_Fixed
125,Accessibility,WCAG 2.1 A 4.1.1 Section 508 (2017) A 4.1.1 ,1,5,60 69 60 78 60 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/2008/REC-WCAG20-20081211/#ensure-compat-parses https://www.w3.org/TR/2008/REC-WCAG20-20081211/#ensure-compat-parses ,2,125.0,125.0,105.0,85.0,65.0,17.0,145,New,3.29,N/A
126,Accessibility,WCAG 2.1 A 4.1.1 Section 508 (2017) A 4.1.1 ,1,5,60 69 60 78 60 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/2008/REC-WCAG20-20081211/#ensure-compat-parses https://www.w3.org/TR/2008/REC-WCAG20-20081211/#ensure-compat-parses ,2,126.0,126.0,106.0,86.0,66.0,18.0,146,New,3.29,N/A
127,Accessibility,WCAG 2.1 A 4.1.1 Section 508 (2017) A 4.1.1 ,1,5,61 70 61 79 61 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/2008/REC-WCAG20-20081211/#ensure-compat-parses https://www.w3.org/TR/2008/REC-WCAG20-20081211/#ensure-compat-parses ,2,127.0,127.0,107.0,87.0,67.0,19.0,147,New,3.29,N/A
128,Compatibility,iPhone/iPad ≤ 5 ,1,1,235 ,input type=file is not supported on iOS 5 and earlier.,,The iPhone and iPad have no file system available to the user.,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://developer.apple.com/library/ios/documentation/AppleApplications/Reference/SafariWebContent/CreatingContentforSafarioniPhone/CreatingContentforSafarioniPhone.html#//apple_ref/doc/uid/TP40006482-SW21 ,2,128.0,128.0,108.0,88.0,68.0,20.0,148,New,3.29,N/A
129,Errors,Broken Link  ,1,1,490 ,This link is broken. The src or href is an empty string.,Link: URL is empty.,"href='' or src='' can cause unexpected effects such as traffic spikes or cookie corruption, and causes JavaScript error events to fire on Firefox.",https://testamis.nhlbi.nih.gov/index.php/request_blood,, ,2,129.0,129.0,109.0,89.0,69.0,21.0,149,New,3.29,N/A
130,Search,Google  Bing  ,1,1,1 ,"Offer an HTML site map to your users with links that point to the important parts of your site. Links embedded in menus, list boxes, and similar elements are not accessible to web crawlers unless they appear in your site map. If the site map is larger than 100 or so links, you may want to break the site map into separate pages.",,,https://testamis.nhlbi.nih.gov/index.php/animal/search_animal,,https://www.google.com/webmasters/guidelines.html https://www.bing.com/webmaster/help/webmaster-guidelines-30fba23a ,2,130.0,130.0,110.0,90.0,70.0,22.0,150,New,3.29,N/A
131,Search,Google  Bing  ,1,1,1 ,Google and Bing recommend using an XML sitemap to increase coverage of your web pages by search engines.,Sitemap not found at https://testamis.nhlbi.nih.gov/sitemap.xml.,"Once you've created and uploaded your sitemap, add the location to your robots.txt file, and make sure you use a full URL (e.g. use `http://www.example.com/sitemap.xml` and not `www.example.com/sitemap.xml` or `/sitemap.xml`).",https://testamis.nhlbi.nih.gov/sitemap.xml,,https://support.google.com/webmasters/answer/183668 https://www.bing.com/webmaster/help/webmaster-guidelines-30fba23a ,2,131.0,131.0,111.0,91.0,71.0,23.0,151,New,3.29,N/A
132,Standards,CSS Validation  ,1,3,642 668 680 ,CSS Validation Error.,,,https://testamis.nhlbi.nih.gov/assets/css/style.css?1615316642,, ,2,132.0,132.0,112.0,92.0,72.0,24.0,152,New,3.29,N/A
133,Standards,CSS Validation  ,1,3,642 668 680 ,The CSS at-rule syntax is wrong., @media @media @media,At rule names: Must not have any spaces between @ and the rule name Must not start with a digit Must not start with a dash followed by a digit,https://testamis.nhlbi.nih.gov/assets/css/style.css?1615316642,, ,2,133.0,133.0,113.0,93.0,73.0,25.0,153,New,3.29,N/A
134,Standards,HTML5  ,1,3,282 318 320 ,The width attribute on the th element is obsolete. Use CSS instead.,,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5-diff/#obsolete-elements ,2,134.0,134.0,114.0,94.0,74.0,26.0,154,New,3.29,N/A
135,Standards,HTML5  ,1,3,308 342 343 ,The width attribute on the th element is obsolete. Use CSS instead.,,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/html5-diff/#obsolete-elements ,2,135.0,135.0,115.0,95.0,75.0,27.0,155,New,3.29,N/A
136,Standards,HTML5  ,1,3,400 435 437 ,The width attribute on the th element is obsolete. Use CSS instead.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5-diff/#obsolete-elements ,2,136.0,136.0,116.0,96.0,76.0,28.0,156,New,3.29,N/A
137,Standards,HTML5  ,1,1,187 ,The select element cannot have more than one selected option element descendant unless the multiple attribute is specified.,,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/html5/ ,2,137.0,137.0,117.0,97.0,77.0,29.0,157,New,3.29,N/A
138,Standards,HTML5  ,1,5,243 251 261 268 279 ,The value of the for attribute of the label element must be the ID of a non-hidden form control.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,138.0,138.0,118.0,98.0,78.0,30.0,158,New,3.29,N/A
139,Standards,HTML5  ,1,1,90 ,Element a not allowed as child element in this context.,,,https://testamis.nhlbi.nih.gov/index.php/animal/search_animal,,https://www.w3.org/TR/html5/ ,2,139.0,139.0,119.0,99.0,79.0,31.0,159,New,3.29,N/A
140,Standards,HTML5  ,1,1,95 ,Element a not allowed as child element in this context.,,,https://testamis.nhlbi.nih.gov/index.php/newAnimal,,https://www.w3.org/TR/html5/ ,2,140.0,140.0,120.0,100.0,80.0,32.0,160,New,3.29,N/A
141,Standards,HTML5  ,1,1,89 ,Element a not allowed as child element in this context.,,,https://testamis.nhlbi.nih.gov/index.php/reports,,https://www.w3.org/TR/html5/ ,2,141.0,141.0,121.0,101.0,81.0,33.0,161,New,3.29,N/A
142,Standards,HTML5  ,1,1,91 ,Element a not allowed as child element in this context.,,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,142.0,142.0,122.0,102.0,82.0,34.0,162,New,3.29,N/A
143,Standards,HTML5  ,1,1,91 ,Element a not allowed as child element in this context.,,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/html5/ ,2,143.0,143.0,123.0,103.0,83.0,35.0,163,New,3.29,N/A
144,Standards,HTML5  ,1,1,92 ,Element a not allowed as child element in this context.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,144.0,144.0,124.0,104.0,84.0,36.0,164,New,3.29,N/A
145,Standards,HTML5  ,1,5,595 595 595 595 595 ,Duplicate attribute onchange.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,145.0,145.0,125.0,105.0,85.0,37.0,165,New,3.29,N/A
146,Standards,HTML5  ,1,1,315 ,Duplicate attribute style.,,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,146.0,146.0,126.0,106.0,86.0,38.0,166,New,3.29,N/A
147,Standards,HTML5  ,1,1,432 ,Duplicate attribute style.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,147.0,147.0,127.0,107.0,87.0,39.0,167,New,3.29,N/A
148,Standards,HTML5  ,1,5,59 68 59 77 59 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/animal/search_animal,,https://www.w3.org/TR/html5/ ,2,148.0,148.0,128.0,108.0,88.0,40.0,168,New,3.29,N/A
149,Standards,HTML5  ,1,5,64 73 64 82 64 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/newAnimal,,https://www.w3.org/TR/html5/ ,2,149.0,149.0,129.0,109.0,89.0,41.0,169,New,3.29,N/A
150,Standards,HTML5  ,1,5,58 67 58 76 58 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/reports,,https://www.w3.org/TR/html5/ ,2,150.0,150.0,130.0,110.0,90.0,42.0,170,New,3.29,N/A
151,Standards,HTML5  ,1,5,60 69 60 78 60 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,151.0,151.0,131.0,111.0,91.0,43.0,171,New,3.29,N/A
152,Standards,HTML5  ,1,5,60 69 60 78 60 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/html5/ ,2,152.0,152.0,132.0,112.0,92.0,44.0,172,New,3.29,N/A
153,Standards,HTML5  ,1,5,61 70 61 79 61 ,Duplicate id - the same ID is used on more than one element., id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown id=navbarDropdown,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,153.0,153.0,133.0,113.0,93.0,45.0,173,New,3.29,N/A
154,Standards,HTML5  ,1,1,440 ,"End tag for body seen, but there were unclosed elements.",,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,154.0,154.0,134.0,114.0,94.0,46.0,174,New,3.29,N/A
155,Standards,HTML5  ,1,2,345 440 ,Unclosed element div.,,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,155.0,155.0,135.0,115.0,95.0,47.0,175,New,3.29,N/A
156,Standards,HTML5  ,1,1,156 ,Unclosed element ul.,,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,156.0,156.0,136.0,116.0,96.0,48.0,176,New,3.29,N/A
157,Standards,HTML5  ,1,1,186 ,Unclosed element ul.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,157.0,157.0,137.0,117.0,97.0,49.0,177,New,3.29,N/A
158,Standards,HTML5  ,1,1,120 ,Saw <?. Probable cause: Attempt to use an XML processing instruction in HTML. (XML processing instructions are not supported in HTML.),,,https://testamis.nhlbi.nih.gov/index.php/animal/search_animal,,https://www.w3.org/TR/html5/ ,2,158.0,158.0,138.0,118.0,98.0,50.0,178,New,3.29,N/A
159,Standards,HTML5  ,1,1,125 ,Saw <?. Probable cause: Attempt to use an XML processing instruction in HTML. (XML processing instructions are not supported in HTML.),,,https://testamis.nhlbi.nih.gov/index.php/newAnimal,,https://www.w3.org/TR/html5/ ,2,159.0,159.0,139.0,119.0,99.0,51.0,179,New,3.29,N/A
160,Standards,HTML5  ,1,1,119 ,Saw <?. Probable cause: Attempt to use an XML processing instruction in HTML. (XML processing instructions are not supported in HTML.),,,https://testamis.nhlbi.nih.gov/index.php/reports,,https://www.w3.org/TR/html5/ ,2,160.0,160.0,140.0,120.0,100.0,52.0,180,New,3.29,N/A
161,Standards,HTML5  ,1,1,121 ,Saw <?. Probable cause: Attempt to use an XML processing instruction in HTML. (XML processing instructions are not supported in HTML.),,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,161.0,161.0,141.0,121.0,101.0,53.0,181,New,3.29,N/A
162,Standards,HTML5  ,1,1,121 ,Saw <?. Probable cause: Attempt to use an XML processing instruction in HTML. (XML processing instructions are not supported in HTML.),,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/html5/ ,2,162.0,162.0,142.0,122.0,102.0,54.0,182,New,3.29,N/A
163,Standards,HTML5  ,1,1,122 ,Saw <?. Probable cause: Attempt to use an XML processing instruction in HTML. (XML processing instructions are not supported in HTML.),,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,163.0,163.0,143.0,123.0,103.0,55.0,183,New,3.29,N/A
164,Standards,HTML5  ,1,1,155 ,Self-closing syntax (/>) used on a non-void HTML element. Ignoring the slash and treating as a start tag.,,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,164.0,164.0,144.0,124.0,104.0,56.0,184,New,3.29,N/A
165,Standards,HTML5  ,1,1,185 ,Self-closing syntax (/>) used on a non-void HTML element. Ignoring the slash and treating as a start tag.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,165.0,165.0,145.0,125.0,105.0,57.0,185,New,3.29,N/A
166,Standards,HTML5  ,1,1,603 ,th start tag in table body.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,166.0,166.0,146.0,126.0,106.0,58.0,186,New,3.29,N/A
167,Standards,HTML5  ,1,4,198 198 198 198 ,Stray end tag optopn.,,,https://testamis.nhlbi.nih.gov/index.php/add_multiple_animals,,https://www.w3.org/TR/html5/ ,2,167.0,167.0,147.0,127.0,107.0,59.0,187,New,3.29,N/A
168,Standards,HTML5  ,1,5,595 595 595 595 595 ,Stray start tag td.,,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,168.0,168.0,148.0,128.0,108.0,60.0,188,New,3.29,N/A
169,Standards,HTML5  ,1,1,156 ,"End tag div seen, but there were open elements.",,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,169.0,169.0,149.0,129.0,109.0,61.0,189,New,3.29,N/A
170,Standards,HTML5  ,1,1,186 ,"End tag div seen, but there were open elements.",,,https://testamis.nhlbi.nih.gov/index.php/request_blood,,https://www.w3.org/TR/html5/ ,2,170.0,170.0,150.0,130.0,110.0,62.0,190,New,3.29,N/A
171,Standards,HTML5  ,1,1,345 ,"End tag form seen, but there were open elements.",,,https://testamis.nhlbi.nih.gov/index.php/attachments_for_multiple_animals,,https://www.w3.org/TR/html5/ ,2,171.0,171.0,151.0,131.0,111.0,63.0,191,New,3.29,N/A
